field,filter,limmag
4140,desg,24.642522904931045
4140,desr,24.246964245307737
4140,desz,23.05516777968988
4141,desg,23.919921781958603
4141,desr,23.416449616595013
4141,desz,22.97165019337724
4143,desg,24.79572700318836
4143,desr,24.148136229742143
4143,desz,23.30331075759161
4146,desg,24.67867574237642
4146,desr,24.100217592148553
4146,desz,23.09262230282738
4147,desg,20.2227494089227
4147,desr,23.074090003967285
4147,desz,22.433501043985057
4148,desg,24.50606411259349
4148,desr,24.157483961524033
4148,desz,23.1244009994879
4149,desg,24.22151756286621
4149,desz,22.258644104003906
4151,desg,24.83129677772522
4151,desr,24.15868811607361
4151,desz,23.34820990562439
4152,desg,24.270458857218426
4152,desr,22.52004523504348
4152,desz,23.0559724626087
4153,desr,23.719526779957306
4153,desz,23.048905348166443
4154,desg,23.571047573554807
4154,desr,23.268062500726607
4154,desz,23.16708782741002
4155,desg,21.581363677978516
4155,desr,21.424000479958274
4155,desz,23.002526235580444
4156,desg,24.69947519302368
4156,desr,24.088612127304078
4156,desz,23.113065910339355
4159,desg,24.647355306716193
4159,desr,24.19603293282645
4159,desz,23.06991077604748
4160,desz,22.770241993229565
4161,desg,24.49958517493271
4161,desr,24.124492645263672
4161,desz,23.179244529910203
4162,desg,24.207418906979445
4162,desr,22.340756289164226
4162,desz,22.026012482181674
4164,desg,24.78401827812195
4164,desr,24.19958872795105
4164,desz,23.274142932891845
4167,desg,24.629103842235747
4167,desr,24.12636171068464
4167,desz,23.18586290450323
4168,desg,24.324505977141552
4168,desr,23.655511415921726
4168,desz,22.655559588701298
4169,desg,24.414744091033935
4169,desr,24.094645738601685
4169,desz,23.018815660476683
4172,desg,24.75013970165718
4172,desr,24.19570541381836
4172,desz,23.32531482417409
4173,desg,23.710685218252788
4173,desr,23.02255490931069
4173,desz,22.829658089614497
4174,desg,23.96496777418183
4174,desr,23.844926834106445
4174,desz,23.20136944840594
4175,desg,23.82587523460388
4175,desr,23.439793348312378
4175,desz,22.954791593551636
4176,desz,22.742242627027558
4177,desg,24.70153582373331
4177,desr,24.22100838949514
4177,desz,23.09997944499171
4180,desg,24.718275116711126
4180,desr,24.089996244849228
4180,desz,23.10422455392233
4181,desz,22.04777889251709
4182,desg,24.400127085243785
4182,desr,23.921424400515672
4182,desz,23.210836224439667
4183,desg,24.30297064781189
4183,desr,23.916802167892456
4185,desg,24.749946501196884
4185,desr,24.22469883430295
4185,desz,23.266127563104398
4186,desg,22.478669375908083
4186,desz,23.232268961464488
4187,desz,22.69164752960205
4188,desg,24.397473823733446
4188,desr,23.989957809448242
4188,desz,23.149630895475063
4189,desg,20.132900186487145
4189,desz,22.82158237550317
4190,desg,24.669140148162843
4190,desr,24.31083550453186
4190,desz,23.196727418899535
4193,desg,24.71749448776245
4193,desr,24.09187150001526
4193,desz,23.208963537216185
4194,desz,22.84785726593762
4195,desg,24.417665338516237
4195,desr,24.080316972732543
4195,desz,22.626315927505495
4196,desg,24.35745509077863
4196,desz,23.11920189275974
4198,desg,24.704264384944263
4198,desr,24.26271266472049
4198,desz,23.388165031991353
4201,desg,24.725286297681855
4201,desr,24.088210036114948
4201,desz,23.063397198188596
4202,desg,23.039852460225422
4202,desz,22.676885241553897
4203,desg,24.518410938542065
4203,desr,24.05543811146806
4203,desz,23.13047925437369
4206,desg,24.789654243283156
4206,desr,24.206132516628358
4206,desz,23.291105828634123
4207,desg,24.28312473762326
4207,desr,23.75928083280238
4207,desz,23.008263146005024
4208,desg,23.525226174331294
4208,desr,23.069076352003144
4208,desz,23.218874163743926
4209,desg,24.062816047668456
4209,desr,23.54801788330078
4209,desz,23.136579275131226
4210,desz,22.880751096285305
4211,desg,24.58071690513974
4211,desr,24.144007183256605
4211,desz,23.106434912908647
4214,desg,24.704678884366665
4214,desr,24.123492124604017
4214,desz,23.297036798988902
4215,desz,22.814134353246445
4216,desg,24.505159832182386
4216,desr,24.043824195861816
4216,desz,23.202180135817756
4217,desg,23.080628427965888
4217,desr,22.298696025725334
4219,desg,24.72377735230981
4219,desr,24.252341898476207
4219,desz,23.18672417431343
4220,desz,23.13411476135254
4222,desg,24.465669631958008
4222,desr,23.952420139312743
4222,desz,23.093836116790772
4223,desg,24.058118913231826
4223,desr,23.334887062631
4223,desz,22.061841778638886
4224,desg,24.560365438461304
4224,desr,24.051728677749633
4224,desz,23.05495867729187
4227,desg,24.573518085479737
4227,desr,24.1434175491333
4227,desz,23.27290086746216
4228,desg,24.564133501052858
4228,desr,23.905810403823853
4228,desz,22.94067163467407
4229,desg,24.452755253489425
4229,desr,24.234949391062667
4229,desz,23.16213542659108
4230,desg,23.37033369602301
4230,desr,22.87214093330579
4230,desz,22.974397414769882
4231,desg,23.7953679221017
4231,desr,23.44220797220866
4231,desz,22.454324177333287
4232,desg,24.699179649353027
4232,desr,24.2413658618927
4232,desz,23.35541453361511
4235,desg,24.6690761475336
4235,desr,24.165047781808035
4235,desz,23.199300675165084
4236,desz,22.68365878593631
4237,desg,24.461330320776963
4237,desr,24.066408994721204
4237,desz,23.360540436535345
4238,desg,24.37843186514718
4238,desz,22.297318049839564
4240,desg,24.620608073909107
4240,desr,24.211962071860707
4240,desz,23.316389130383
4241,desg,21.86143277820788
4241,desr,21.752783223202353
4241,desz,23.014821672439574
4242,desg,20.800801912943523
4242,desr,20.612133076316432
4242,desz,22.726419867538823
4243,desg,24.55838394165039
4243,desr,23.34288420677185
4243,desz,23.218211221694947
4244,desz,23.016275215148926
4245,desg,24.684438705444336
4245,desr,24.201037216186524
4245,desz,23.15888867378235
4248,desg,24.668491220474245
4248,desr,24.182470941543578
4248,desz,23.25273189544678
4249,desz,22.770458500559737
4250,desg,24.540662374251927
4250,desr,24.163447991395607
4250,desz,22.994514416425655
4251,desg,24.195376682281495
4251,desr,22.513635015487672
4251,desz,22.797800159454347
4253,desg,24.743193292617796
4253,desr,24.22269649505615
4253,desz,23.313762998580934
4256,desg,24.509963171822683
4256,desr,24.07194223858061
4256,desz,23.063089506966726
4257,desg,24.38554206261268
4257,desr,23.881897706251877
4257,desz,22.360319088666866
4258,desg,24.520399876129932
4258,desr,24.059029701428535
4258,desz,23.117437900641026
4261,desg,24.75411648750305
4261,desr,24.242466545104982
4261,desz,23.265787839889526
4262,desg,22.557017919179554
4262,desr,23.725485545832935
4262,desz,22.90915321722263
4263,desg,23.95459613800049
4263,desr,23.678040075302125
4263,desz,23.27749071121216
4264,desg,23.89928913116455
4264,desr,23.57067362467448
4264,desz,22.9754125050136
4265,desz,22.8779543922061
4266,desg,24.749227849448598
4266,desr,24.173876413484898
4266,desz,23.134545721658846
4269,desg,24.583782482147218
4269,desr,24.104860925674437
4269,desz,23.248662853240965
4270,desz,22.87458434471717
4271,desg,24.571582746505737
4271,desr,24.04022979736328
4271,desz,23.246517658233643
4272,desg,21.005608788852033
4272,desr,23.76366605758667
4272,desz,22.366291952133178
4274,desg,24.72316813468933
4274,desr,24.27042508125305
4274,desz,23.161337232589723
4275,desg,24.547275496692194
4275,desz,23.250624586896198
4276,desz,22.39432695933751
4277,desg,24.508442948504193
4277,desr,24.02805039940811
4277,desz,23.200029373168945
4278,desg,24.249823706490652
4278,desr,23.652705510457356
4278,desz,22.383517446972075
4279,desg,24.75004587173462
4279,desr,24.23636393547058
4279,desz,23.15466480255127
4282,desg,24.587797350999786
4282,desr,24.11612975888136
4282,desz,23.189851993467748
4283,desz,22.92125106439358
4284,desg,24.506472682952882
4284,desr,24.217325067520143
4284,desz,23.002763795852662
4285,desg,24.20280579158238
4285,desr,23.912369864327566
4285,desz,23.244755608694895
4286,desz,22.388378143310547
4287,desg,24.784576974264006
4287,desr,24.251660649369402
4287,desz,23.380102343675567
4290,desg,24.700008904061665
4290,desr,24.11172415570515
4290,desz,23.115039825439453
4291,desg,21.735683107376097
4291,desz,22.37244559497368
4292,desg,24.560880123040615
4292,desr,24.121048902853943
4292,desz,23.143608973576473
4295,desg,24.727065903799875
4295,desr,24.09866514660063
4295,desz,23.28414026896159
4296,desg,24.238225471682664
4296,desr,24.030089355096585
4296,desz,23.03444801888815
4297,desr,23.112833209154083
4297,desz,22.99547060524545
4298,desg,23.8982188992384
4298,desr,23.545242030446122
4298,desz,23.206515893703553
4299,desg,24.044945321431975
4299,desr,21.381315650009526
4299,desz,23.045112795946075
4300,desg,24.646280707382573
4300,desr,24.073414593208128
4300,desz,23.234073964560903
4303,desg,24.58735573001024
4303,desr,24.19017070677222
4303,desz,23.24542459627477
4304,desz,22.891292435782297
4305,desg,24.505413753230396
4305,desr,24.112493328931855
4305,desz,23.2393599719536
4306,desg,24.245006561279297
4306,desr,24.01973490715027
4306,desz,23.041684532165526
4308,desg,24.7947316518644
4308,desr,24.22306386435904
4308,desz,23.330769236494856
4311,desg,24.67956302279518
4311,desr,24.10428065345401
4311,desz,23.17708769298735
4312,desg,22.803281099368366
4312,desr,22.90276150825696
4312,desz,22.560163595737556
4313,desg,24.5525155544281
4313,desr,24.03418188095093
4313,desz,23.194770526885986
4316,desg,24.68421850204468
4316,desr,24.1959885597229
4316,desz,23.30950779914856
4317,desg,24.453216648101808
4317,desr,23.695049285888672
4317,desz,22.806380653381346
4318,desg,24.29493826911563
4318,desr,23.698177610124862
4318,desz,23.29740873972575
4319,desg,23.84472155570984
4319,desr,23.24805431365967
4319,desz,23.023783349990843
4320,desg,20.831471252441407
4320,desr,20.526722478866578
4320,desz,22.908436822891236
4321,desg,24.735130728744878
4321,desr,24.22784247049471
4321,desz,23.282874828431666
4324,desg,24.793865203857422
4324,desr,24.118957567214967
4324,desz,23.10273971557617
4325,desz,22.75520054886981
4326,desg,24.436931800842284
4326,desr,24.08365454673767
4326,desz,23.20481128692627
4327,desg,24.277450016566686
4327,desr,21.645761143077504
4329,desg,24.69718644677139
4329,desr,24.10635380628632
4329,desz,23.419885170168993
4330,desg,24.194939340863908
4330,desz,23.081988016764324
4331,desz,22.694861249225895
4332,desg,24.6624315738678
4332,desr,23.935956287384034
4332,desz,23.148805475234987
4333,desg,20.487274408340454
4333,desr,20.159290409088136
4333,desz,23.18942505972726
4334,desg,24.720476383116186
4334,desr,24.240281174822552
4334,desz,23.133056966269887
4337,desg,24.67462358242128
4337,desr,24.15363735105933
4337,desz,23.169662801230825
4338,desz,22.74430184364319
4339,desg,24.45369575137184
4339,desr,24.144753864833287
4339,desz,22.706864992777508
4340,desg,24.57129807472229
4340,desr,23.634104824066164
4340,desz,22.874575901031495
4341,desz,22.444805145263672
4342,desg,24.699606918707126
4342,desr,24.187250090808405
4342,desz,23.372667405663467
4343,desz,21.040189743041992
4345,desg,24.714135280875272
4345,desr,24.153397227442543
4345,desz,23.017042914102245
4346,desg,24.149052476882936
4346,desr,23.74713487625122
4346,desz,22.586951112747194
4347,desg,24.422451462856557
4347,desr,24.056862675866416
4347,desz,23.05419278699298
4350,desg,24.705693101882936
4350,desr,24.128271198272706
4350,desz,23.225999975204466
4351,desg,24.363742583837265
4351,desr,23.858937434661083
4351,desz,23.009196892762795
4352,desg,23.93916449546814
4352,desr,23.538817405700684
4352,desz,23.34442720413208
4353,desg,24.102421295948517
4353,desr,23.538537490062225
4353,desz,23.128990124433468
4354,desg,20.14682455062866
4354,desz,22.98550345258015
4355,desg,24.75758934020996
4355,desr,24.19891179994095
4355,desz,23.263806187829307
4358,desg,24.75436960264694
4358,desr,24.091710334600403
4358,desz,23.196116425270258
4359,desz,22.81539391308296
4360,desg,24.65768850417364
4360,desr,24.226681573050364
4360,desz,23.128439494541713
4361,desg,24.49835098080519
4361,desr,24.032406411519865
4363,desg,24.71418285369873
4363,desr,24.24062271118164
4363,desz,23.10977725982666
4364,desg,21.0945130666097
4364,desr,20.652445729573568
4364,desz,23.10962006984613
4366,desg,24.467210149765016
4366,desr,23.86600775718689
4366,desz,23.16184949874878
4367,desg,22.89823173341297
4367,desz,20.199319621494837
4368,desg,24.798118228004093
4368,desr,24.079672768002464
4368,desz,23.085487547374907
4371,desg,24.381696246919176
4371,desr,23.999272936866397
4371,desz,23.240435781933012
4372,desz,22.986315863473074
4373,desg,24.38162785041623
4373,desr,24.109294472671138
4373,desz,23.120600537555973
4374,desg,24.237728216709236
4374,desr,24.067977758554314
4374,desz,23.177333733974358
4375,desg,23.83616602862323
4375,desr,23.453898889047128
4376,desg,24.771156357555853
4376,desr,24.22025424678151
4376,desz,23.152164831394103
4379,desg,24.647004413604737
4379,desr,24.104096508026124
4379,desz,23.163354349136352
4380,desr,23.729616928100587
4380,desz,22.646926879882812
4381,desg,24.462408383687336
4381,desr,24.211728186834428
4381,desz,23.21657371520996
4384,desg,24.719971111842565
4384,desr,24.14551471528553
4384,desz,23.264802342369443
4385,desg,24.567284793388552
4385,desr,21.650699615478516
4385,desz,22.989513490258194
4386,desr,21.226964113188952
4386,desz,22.639879180163874
4387,desg,24.080804779416038
4387,desr,23.710578827630904
4387,desz,23.201265425909135
4388,desg,24.062254587809246
4388,desr,23.756743700076374
4388,desz,23.18391521160419
4389,desg,24.71938109979397
4389,desr,24.157273501884646
4389,desz,23.226675033569336
4392,desg,24.65034466255002
4392,desr,24.201182853884813
4392,desz,23.246496154040827
4393,desz,22.807629203796388
4394,desg,24.26028875025307
4394,desr,24.0590649581537
4394,desz,23.10516636546065
4395,desg,24.33568338247446
4395,desr,23.9755674019838
4395,desz,23.032324962126904
4397,desg,24.760872631538206
4397,desr,24.277312581132097
4397,desz,23.233302000092298
4400,desg,24.441940912386265
4400,desr,23.934770025858064
4400,desz,23.11749244317776
4401,desg,22.954519472624128
4401,desr,23.711598860911835
4401,desz,22.535928579477165
4402,desg,24.60227808138219
4402,desr,24.110459397478802
4402,desz,23.056802005302615
4405,desg,24.663729970048113
4405,desr,24.13084351144186
4405,desz,23.34181222683046
4406,desg,24.534253004120618
4406,desr,23.761665390758978
4406,desz,22.761545320836507
4407,desg,24.01314616203308
4407,desr,23.840939617156984
4407,desz,23.26400771141052
4408,desg,24.400167418689264
4408,desr,23.713417146264053
4408,desz,23.166343409840653
4409,desz,22.91268961770194
4410,desg,24.769087155659992
4410,desr,24.18770508539109
4410,desz,23.19361723036993
4413,desg,24.657217584005217
4413,desr,24.0596185544642
4413,desz,23.211468766375287
4414,desz,22.792292990335604
4415,desg,24.489798954554967
4415,desr,24.03578363146101
4415,desz,23.18638193039667
4416,desr,23.750997257232665
4416,desz,22.591818237304686
4418,desg,24.69930658584986
4418,desr,24.11413148733286
4418,desz,23.288311395889675
4419,desg,24.431261155663467
4419,desr,20.94035711288452
4419,desz,23.10688925952446
4420,desz,22.63930677756285
4421,desg,24.50083886123285
4421,desr,24.10972837122475
4421,desz,23.32906574156226
4422,desg,24.460380962916783
4422,desr,23.91902069818406
4422,desz,21.374000595837103
4423,desg,24.62103811124476
4423,desr,24.255917200228062
4423,desz,23.151108485896412
4426,desg,24.760848681132
4426,desr,24.14779113587879
4426,desz,23.17031678699312
4427,desz,22.644268594137053
4428,desg,24.065036153793336
4428,desr,24.116589164733888
4428,desz,22.81045365333557
4429,desg,24.42642509646532
4429,desr,23.895810522684236
4429,desz,23.21345608408858
4430,desz,22.407619734068174
4431,desg,24.709703305872477
4431,desr,24.253635266932047
4431,desz,23.161854767217868
4432,desz,21.034859720865885
4434,desg,24.756478891140077
4434,desr,24.153800778272675
4434,desz,23.183408178934236
4435,desz,22.703186181875374
4436,desg,24.370132120644175
4436,desr,24.02718962692633
4436,desz,23.14785129267995
4439,desg,24.75808901903106
4439,desr,24.163116362036728
4439,desz,23.202975249871976
4440,desg,24.126918327517625
4440,desr,23.792222883643174
4440,desz,23.080070635167562
4441,desg,20.08650541305542
4441,desr,23.91253916422526
4441,desz,23.124806313287642
4442,desg,24.46936235195253
4442,desr,23.88345746296208
4442,desz,23.25534215787562
4443,desg,23.01409088693014
4443,desr,20.867333249347965
4443,desz,23.09865658457686
4444,desg,24.620983172685673
4444,desr,24.096032313811474
4444,desz,23.26911642612555
4447,desg,24.681918621063232
4447,desr,24.11581015586853
4447,desz,23.079672002792357
4448,desz,22.669600742619213
