ID,RA,Dec,Field_Type
1951,220.571563721,-15.1235332489,GPWFD
1952,139.428436279,-15.1235332489,WFDNE
1953,283.428466797,-15.1235322952,GPWFD
1954,76.5715332031,-15.1235322952,WFDNE
1955,292.571502686,-15.1235294342,WFD
1956,67.4285125732,-15.1235294342,WFDNE
1957,247.034088135,-14.9928150177,WFD
1958,112.965911865,-14.9928150177,WFD
1959,319.034088135,-14.9927606583,WFD
1960,40.9659156799,-14.9927606583,WFDNE
1961,328.965911865,-14.9927587509,WFD
1962,31.0340881348,-14.9927587509,WFD
1963,256.965942383,-14.9927558899,GPWFDNE
1964,103.034065247,-14.9927558899,WFDNE
1965,184.965957642,-14.9927549362,WFDNE
1966,175.034042358,-14.9927549362,WFDNE
1967,208.382232666,-14.9608535767,WFD
1968,151.617767334,-14.9608535767,GPWFD
1969,295.617797852,-14.9608488083,WFD
1970,64.3821868896,-14.9608488083,WFD
1971,223.617752075,-14.9608478546,WFD
1972,136.382247925,-14.9608478546,WFD
1973,352.382232666,-14.9607982635,WFD
1974,7.61775779724,-14.9607982635,WFD
1975,280.382263184,-14.9607915878,GPWFD
1976,79.617729187,-14.9607915878,WFD
1977,322.334228516,-14.7335968018,WFD
1978,37.6657791138,-14.7335968018,WFD
1979,325.665740967,-14.7335968018,WFDNESE
1980,34.3342514038,-14.7335968018,WFDSE
1981,250.33416748,-14.7335939407,WFD
1982,109.66582489,-14.7335939407,WFD
1983,181.665817261,-14.7335929871,WFD
1984,178.334182739,-14.7335929871,WFD
1985,253.665817261,-14.7335309982,WFD
1986,106.334190369,-14.7335309982,WFD
1987,205.334671021,-14.7293272018,WFDSE
1988,154.665328979,-14.7293272018,WFDSE
1989,298.665344238,-14.7292709351,WFD
1990,61.3346633911,-14.7292709351,WFD
1991,277.334716797,-14.7292699814,GPWFD
1992,82.6652984619,-14.7292699814,GPWFD
1993,226.665313721,-14.7292671204,WFDSE
1994,133.334686279,-14.7292671204,WFDSE
1995,349.334686279,-14.7292633057,WFD
1996,10.6653165817,-14.7292633057,WFD
1997,202.279403687,-14.4415464401,WFD
1998,301.720581055,-14.441534996,WFD
1999,58.2794265747,-14.441534996,WFD
2000,274.279388428,-14.4415340424,GPWFD
2001,85.7206268311,-14.4415340424,GPWFD
2002,229.720565796,-14.441532135,WFD
2003,130.279434204,-14.441532135,WFD
2004,157.720611572,-14.441532135,WFD
2005,346.279388428,-14.4414844513,WFD
2006,13.7206058502,-14.4414844513,WFD
2007,199.206253052,-14.1124687195,GPWFDNE
2008,160.793746948,-14.1124687195,GPWFDNE
2009,232.793746948,-14.1124629974,GPWFDNE
2010,127.206245422,-14.1124629974,GPWFDNE
2011,271.206237793,-14.1124095917,GPWFDNE
2012,88.7937545776,-14.1124095917,GPWFDNE
2013,343.206207275,-14.112408638,GPWFDNE
2014,16.7937965393,-14.112408638,GPWFDNE
2015,304.793823242,-14.1124067307,GPWFDNE
2016,55.2061843872,-14.1124067307,GPWFDNE
2017,340.102172852,-13.7593898773,WFDNESE
2018,19.8978290558,-13.7593898773,WFDNESE
2019,268.102172852,-13.7593898773,GPNE
2020,91.8978347778,-13.7593898773,WFD
2021,235.897827148,-13.7593841553,WFD
2022,124.102172852,-13.7593841553,WFD
2023,307.897888184,-13.7593832016,WFD
2024,52.1021118164,-13.7593832016,WFD
2025,196.102172852,-13.7593803406,WFDNE
2026,163.897827148,-13.7593803406,GPWFD
2027,264.953430176,-13.4038972855,WFD
2028,95.0465545654,-13.4038972855,WFD
2029,311.046600342,-13.4038944244,WFD
2030,48.9533958435,-13.4038944244,WFD
2031,336.953399658,-13.4038915634,WFD
2032,23.0466098785,-13.4038915634,WFD
2033,239.046554565,-13.4038915634,WFD
2034,120.953453064,-13.4038915634,WFD
2035,192.953430176,-13.4038915634,WFD
2036,167.046569824,-13.4038915634,WFD
2037,189.753967285,-13.0651063919,WFDSE
2038,170.246032715,-13.0651063919,GPWFDSE
2039,242.245986938,-13.0650987625,WFD
2040,117.754013062,-13.0650987625,WFDSE
2041,261.753997803,-13.0650978088,WFDSE
2042,98.2460098267,-13.0650978088,GPWFDSE
2043,314.246032715,-13.0650978088,WFD
2044,45.7539825439,-13.0650978088,WFD
2045,333.753967285,-13.0650444031,WFDSE
2046,26.2460308075,-13.0650444031,WFDSE
2047,330.547729492,-12.6975822449,WFDSE
2048,29.452255249,-12.6975822449,WFDSE
2049,258.547698975,-12.6975822449,WFDSE
2050,101.452285767,-12.6975822449,WFDSE
2051,317.452270508,-12.6975793839,WFDSE
2052,42.5477409363,-12.6975793839,WFDSE
2053,245.452270508,-12.6975774765,WFDSE
2054,114.547737122,-12.6975774765,WFDSE
2055,186.547714233,-12.6975736618,WFDSE
2056,173.452285767,-12.6975736618,GPWFDSE
2057,287.999969482,-12.5620098114,WFD
2058,72.0000228882,-12.5620098114,WFD
2059,215.999984741,-12.5620069504,WFD
2060,144.000015259,-12.5620069504,WFD
2061,0.0,-12.5620059967,WFD
2062,212.941177368,-12.5208587646,WFD
2063,147.058822632,-12.5208587646,WFD
2064,284.941162109,-12.5208053589,WFD
2065,75.0588378906,-12.5208053589,WFD
2066,356.941192627,-12.5208053589,WFD
2067,3.05881810188,-12.5208053589,WFD
2068,219.058822632,-12.5208005905,WFD
2069,140.941177368,-12.5208005905,WFD
2070,291.058776855,-12.5207986832,WFD
2071,68.9412078857,-12.5207986832,WFD
2072,255.293121338,-12.4155216217,WFD
2073,104.706871033,-12.4155216217,WFD
2074,183.293075562,-12.4155197144,WFD
2075,176.706924438,-12.4155197144,WFD
2076,327.293121338,-12.4154701233,WFD
2077,32.7068786621,-12.4154701233,WFD
2078,320.70690918,-12.4154663086,WFDNE
2079,39.2931060791,-12.4154663086,WFD
2080,248.706893921,-12.4154644012,WFD
2081,111.293106079,-12.4154644012,WFD
2082,209.883026123,-12.4005727768,WFD
2083,150.116973877,-12.4005727768,WFDNE
2084,353.882995605,-12.4005718231,WFD
2085,6.11699676514,-12.4005718231,WFD
2086,281.882995605,-12.4005699158,GPNE
2087,78.1169891357,-12.4005699158,WFDNE
2088,222.117034912,-12.4005680084,WFD
2089,137.882965088,-12.4005680084,WFDNE
2090,294.117004395,-12.4005613327,WFD
2091,65.8829956055,-12.4005613327,WFDNE
2092,180.0,-12.3070211411,WFDNE
2093,323.999969482,-12.307015419,WFD
2094,36.0000305176,-12.307015419,WFDNE
2095,251.999984741,-12.307009697,GPWFD
2096,108.000015259,-12.307009697,WFDNE
2097,225.175918579,-12.2103881836,GPWFD
2098,134.824081421,-12.2103881836,GPWFD
2099,278.824157715,-12.2103328705,GPWFD
2100,81.1758499146,-12.2103328705,GPWFD
2101,297.175842285,-12.2103290558,WFD
2102,62.8241424561,-12.2103290558,WFD
2103,206.824127197,-12.2103281021,GPWFD
2104,153.175872803,-12.2103281021,GPWFD
2105,350.824127197,-12.2103261948,GPWFD
2106,9.17586898804,-12.2103261948,GPWFD
2107,347.759979248,-11.9630613327,GPWFDSE
2108,12.2400245667,-11.9630613327,GPWFDSE
2109,203.759933472,-11.9630565643,WFD
2110,156.240066528,-11.9630565643,WFD
2111,228.240020752,-11.963054657,WFD
2112,131.759979248,-11.963054657,WFD
2113,275.760009766,-11.9630050659,GPWFD
2114,84.2399978638,-11.9630050659,WFD
2115,300.24005127,-11.9630012512,WFD
2116,59.7599525452,-11.9630012512,WFD
2117,231.317108154,-11.673538208,WFD
2118,128.682891846,-11.673538208,WFDNE
2119,272.682952881,-11.6734790802,GP
2120,87.3170547485,-11.6734790802,WFD
2121,344.682922363,-11.6734781265,WFD
2122,15.3170890808,-11.6734781265,WFDNE
2123,200.682937622,-11.6734771729,WFDNE
2124,159.317062378,-11.6734771729,WFD
2125,303.317077637,-11.6734762192,WFD
2126,56.6829376221,-11.6734762192,WFD
2127,197.583206177,-11.3582525253,WFDNE
2128,162.416793823,-11.3582525253,GPWFD
2129,269.583190918,-11.358250618,GPWFDNE
2130,90.4168014526,-11.358250618,WFD
2131,234.416748047,-11.3582496643,WFD
2132,125.583251953,-11.3582496643,WFDNE
2133,306.416778564,-11.3581886292,WFD
2134,53.5832290649,-11.3581886292,WFD
2135,341.583190918,-11.3581876755,WFDNE
2136,18.4168014526,-11.3581876755,WFDNE
2137,237.549667358,-11.0358963013,GPWFDNESE
2138,122.450340271,-11.0358963013,GPWFDNESE
2139,309.549682617,-11.0358953476,WFDNESE
2140,50.4503326416,-11.0358953476,GPWFDNESE
2141,194.450378418,-11.0358943939,WFDNESE
2142,165.549621582,-11.0358943939,GPWFDNESE
2143,338.4503479,-11.0358390808,WFDNESE
2144,21.5496482849,-11.0358390808,GPWFDNESE
2145,266.450378418,-11.0358371735,GPWFDNESE
2146,93.549621582,-11.0358371735,WFDNESE
2147,263.279846191,-10.7216005325,WFDNE
2148,96.7201385498,-10.7216005325,WFD
2149,240.720123291,-10.7216005325,WFD
2150,119.27986908,-10.7216005325,WFD
2151,312.720092773,-10.7215442657,WFD
2152,47.2798995972,-10.7215442657,WFD
2153,335.279876709,-10.7215385437,WFD
2154,24.7201328278,-10.7215385437,WFDNE
2155,191.27986145,-10.721534729,WFDNE
2156,168.72013855,-10.721534729,GPWFD
2157,243.897521973,-10.381816864,WFDSE
2158,116.102478027,-10.381816864,GPWFDSE
2159,188.10244751,-10.3818149567,WFDSE
2160,171.89755249,-10.3818149567,WFDSE
2161,260.10244751,-10.3817605972,WFDSE
2162,99.8975524902,-10.3817605972,WFDSE
2163,315.897583008,-10.3817558289,WFDSE
2164,44.1024246216,-10.3817558289,WFDSE
2165,332.10244751,-10.3817043304,WFD
2166,27.8975467682,-10.3817043304,GPWFD
2167,247.113418579,-10.0970468521,WFD
2168,112.88658905,-10.0970468521,WFD
2169,256.886627197,-10.096991539,WFD
2170,103.113388062,-10.096991539,WFD
2171,328.886627197,-10.096988678,WFD
2172,31.1133575439,-10.096988678,WFD
2173,184.886627197,-10.096988678,WFD
2174,175.113372803,-10.096988678,WFD
2175,319.113372803,-10.0969276428,WFD
2176,40.8866195679,-10.0969276428,WFD
2177,217.538314819,-9.93378925323,WFD
2178,142.461685181,-9.93378925323,WFD
2179,214.461730957,-9.93373394012,WFD
2180,145.538269043,-9.93373394012,WFD
2181,289.538299561,-9.93373298645,WFD
2182,70.4616928101,-9.93373298645,WFD
2183,358.461669922,-9.93372917175,WFDNE
2184,1.5383169651,-9.93372917175,WFD
2185,286.461700439,-9.93372917175,WFD
2186,73.5382995605,-9.93372917175,WFD
2187,181.633911133,-9.9304189682,WFD
2188,178.366088867,-9.9304189682,WFD
2189,322.36605835,-9.93041706085,WFD
2190,37.6339454651,-9.93041706085,WFD
2191,253.633911133,-9.93041324615,WFD
2192,106.366081238,-9.93041324615,WFD
2193,250.366088867,-9.93041229248,WFD
2194,109.633911133,-9.93041229248,WFD
2195,325.63394165,-9.93035888672,WFD
2196,34.3660583496,-9.93035888672,WFD
2197,211.38583374,-9.85422134399,WFD
2198,148.61416626,-9.85422134399,WFD
2199,283.385864258,-9.85416984558,GP
2200,76.614151001,-9.85416984558,WFD
2201,355.385864258,-9.85416984558,WFD
2202,4.6141371727,-9.85416984558,WFD
2203,220.61416626,-9.85416507721,WFD
2204,139.38583374,-9.85416507721,WFD
2205,292.614196777,-9.85416412354,WFD
2206,67.3858108521,-9.85416412354,WFD
2207,208.311004639,-9.70235729218,WFDNE
2208,151.688995361,-9.70235729218,WFD
2209,280.311004639,-9.70230579376,GP
2210,79.6889953613,-9.70230579376,WFDNE
2211,352.311004639,-9.70230484009,WFD
2212,7.68899011612,-9.70230484009,WFDNE
2213,223.68901062,-9.70230102539,WFD
2214,136.31098938,-9.70230102539,WFDNE
2215,295.688995361,-9.70229911804,WFD
2216,64.3109970093,-9.70229911804,WFD
2217,277.234863281,-9.49079036713,GP
2218,82.7651367188,-9.49079036713,WFD
2219,205.234863281,-9.49078941345,WFD
2220,154.765136719,-9.49078941345,WFD
2221,226.765167236,-9.49078655243,WFD
2222,133.234832764,-9.49078655243,WFD
2223,298.765167236,-9.49078273773,WFD
2224,61.2348403931,-9.49078273773,WFD
2225,349.234863281,-9.49073123932,WFD
2226,10.7651433945,-9.49073123932,WFD
2227,229.847930908,-9.23464679718,WFD
2228,130.152069092,-9.23464679718,WFDNE
2229,202.152130127,-9.23464298248,WFDNE
2230,157.847869873,-9.23464298248,WFD
2231,274.152099609,-9.23464012146,GPWFD
2232,85.8479003906,-9.23464012146,WFDNE
2233,346.152130127,-9.23463916779,WFD
2234,13.8478841782,-9.23463916779,WFDNE
2235,301.847869873,-9.23463916779,WFD
2236,58.152130127,-9.23463916779,WFDNE
2237,199.055206299,-8.95008659363,WFDSE
2238,160.944793701,-8.95008659363,WFDSE
2239,232.944839478,-8.95008468628,WFDSE
2240,127.055168152,-8.95008468628,WFDSE
2241,271.055175781,-8.95002937317,GPWFDSE
2242,88.9448242188,-8.95002937317,WFDSE
2243,343.055175781,-8.95002937317,WFDSE
2244,16.9448184967,-8.95002937317,WFDSE
2245,304.944793701,-8.95002937317,WFD
2246,55.0552024841,-8.95002937317,WFD
2247,308.064483643,-8.65428161621,WFD
2248,51.9355163574,-8.65428161621,WFD
2249,195.935501099,-8.65428161621,WFD
2250,164.064498901,-8.65428161621,WFD
2251,236.064453125,-8.65427780151,WFD
2252,123.935546875,-8.65427780151,WFD
2253,267.935577393,-8.65427684784,WFD
2254,92.0644760132,-8.65421962738,WFD
2255,339.935546875,-8.65421962738,WFD
2256,20.064453125,-8.65421962738,WFD
2257,239.211273193,-8.36061573029,WFDSE
2258,120.788726807,-8.36061573029,WFDSE
2259,264.788696289,-8.36061573029,WFDSE
2260,95.2113189697,-8.36061573029,WFDSE
2261,336.788665771,-8.36056232452,WFDSE
2262,23.2113285065,-8.36056232452,WFDSE
2263,192.788711548,-8.36056137085,WFDSE
2264,167.211288452,-8.36056137085,GPWFDSE
2265,311.211303711,-8.36056137085,WFD
2266,48.7887001038,-8.36056137085,WFD
2267,189.635498047,-8.04559326172,WFDNE
2268,170.364501953,-8.04559326172,WFD
2269,242.364456177,-8.0455904007,WFD
2270,117.635536194,-8.0455904007,WFDNE
2271,333.635498047,-8.04553222656,WFD
2272,26.3644943237,-8.04553222656,WFDNE
2273,261.635528564,-8.04552841187,GPWFD
2274,98.3644866943,-8.04552841187,WFD
2275,314.364501953,-8.04547786713,WFD
2276,45.6354942322,-8.04547786713,WFD
2277,258.452209473,-7.76666116714,WFD
2278,101.547805786,-7.76666116714,WFD
2279,186.452178955,-7.76665496826,WFD
2280,173.547821045,-7.76665496826,GPWFD
2281,245.547851562,-7.76665496826,WFDSE
2282,114.452140808,-7.76665496826,WFDSE
2283,330.452178955,-7.76660203934,GPWFD
2284,29.5478248596,-7.76660203934,WFD
2285,317.547821045,-7.76659679413,WFDSE
2286,42.4521636963,-7.76659679413,WFDSE
2287,327.236480713,-7.57021093369,WFD
2288,32.7635154724,-7.57021093369,WFDNE
2289,183.236526489,-7.57020998001,GPWFDNE
2290,176.763473511,-7.57020998001,GPWFD
2291,248.763458252,-7.57020998001,WFD
2292,111.236541748,-7.57020998001,WFD
2293,320.76348877,-7.57020902634,WFD
2294,39.2365036011,-7.57020902634,WFD
2295,255.236480713,-7.5701508522,WFDNE
2296,104.763511658,-7.5701508522,WFD
2297,180.0,-7.4981970787,WFDNE
2298,251.999969482,-7.4981970787,WFDNE
2299,108.000022888,-7.4981970787,WFD
2300,324.0,-7.49814081192,WFD
2301,35.9999961853,-7.49814081192,WFDNE
2302,288.0,-7.36386013031,WFD
2303,72.0000076294,-7.36386013031,WFD
2304,0.0,-7.36385822296,WFD
2305,215.999969482,-7.36385393143,WFD
2306,144.000030518,-7.36385393143,WFD
2307,212.902618408,-7.32370996475,WFD
2308,147.097381592,-7.32370996475,WFD
2309,284.902648926,-7.32370996475,GPWFD
2310,75.097366333,-7.32370996475,WFDNE
2311,219.097351074,-7.3237080574,WFD
2312,140.902648926,-7.3237080574,WFD
2313,291.097351074,-7.32370519638,WFD
2314,68.9026565552,-7.32370519638,WFDNE
2315,356.902648926,-7.3236489296,WFD
2316,3.09735989571,-7.3236489296,WFD
2317,294.19229126,-7.2077832222,WFD
2318,65.8077087402,-7.2077832222,WFD
2319,353.80770874,-7.20772790909,WFD
2320,6.19228076935,-7.20772790909,WFD
2321,209.807678223,-7.20772695541,WFD
2322,150.192321777,-7.20772695541,WFD
2323,281.807678223,-7.20772504807,GPWFD
2324,78.1923370361,-7.20772504807,WFD
2325,222.192321777,-7.20772504807,WFD
2326,137.807678223,-7.20772504807,DDWFD
2327,225.284484863,-7.0276350975,WFD
2328,134.715515137,-7.0276350975,WFD
2329,350.715545654,-7.02763319016,WFD
2330,9.28445720673,-7.02763319016,WFD
2331,278.715515137,-7.02763080597,GPWFD
2332,81.2844924927,-7.02763080597,WFD
2333,206.715545654,-7.02762985229,WFD
2334,153.284454346,-7.02762985229,WFD
2335,297.284484863,-7.027572155,WFD
2336,62.7155265808,-7.027572155,WFD
2337,275.623260498,-6.79890680313,GP
2338,84.3767318726,-6.79890680313,WFD
2339,228.376785278,-6.79890680313,WFDNE
2340,131.623214722,-6.79890680313,WFD
2341,203.623260498,-6.79890680313,WFD
2342,156.376739502,-6.79890680313,WFD
2343,300.37677002,-6.79890489578,WFD
2344,59.6232299805,-6.79890489578,WFD
2345,347.62322998,-6.7988448143,WFD
2346,12.3767614365,-6.7988448143,WFD
2347,200.52520752,-6.53810787201,WFDNESE
2348,159.47479248,-6.53810787201,WFDSE
2349,231.47479248,-6.53810787201,GPWFDSE
2350,128.52520752,-6.53810787201,WFDNESE
2351,344.52520752,-6.53810691833,GPWFDSE
2352,15.4747858047,-6.53810691833,WFDNESE
2353,303.47479248,-6.53810405731,WFDSE
2354,56.5252113342,-6.53810405731,WFDSE
2355,272.525238037,-6.53810405731,GPSE
2356,87.4747543335,-6.53810405731,WFDNESE
2357,234.585769653,-6.26216888428,WFD
2358,125.414237976,-6.26216888428,WFD
2359,269.414245605,-6.262114048,WFD
2360,90.5857467651,-6.262114048,WFD
2361,341.414245605,-6.26211214066,WFD
2362,18.5857601166,-6.26211214066,WFD
2363,197.414215088,-6.26211118698,WFD
2364,162.585784912,-6.26211118698,WFDNE
2365,306.585754395,-6.26211023331,WFD
2366,53.4142570496,-6.26211023331,WFD
2367,266.285430908,-5.98424720764,WFD
2368,93.7145690918,-5.98424720764,WFD
2369,237.714614868,-5.98424720764,WFD
2370,122.285392761,-5.98424720764,WFD
2371,309.714599609,-5.98424482346,WFD
2372,50.2854003906,-5.98424482346,WFD
2373,338.285430908,-5.98424482346,WFD
2374,21.7145748138,-5.98424482346,WFDNE
2375,194.285430908,-5.98424291611,WFDNE
2376,165.714569092,-5.98424291611,DDWFD
2377,191.151382446,-5.69005489349,WFD
2378,168.848617554,-5.69005489349,WFD
2379,263.151428223,-5.69005203247,WFD
2380,312.848602295,-5.6900510788,GPWFD
2381,47.1513900757,-5.6900510788,WFDNE
2382,96.8486175537,-5.6900510788,WFDNE
2383,240.848617554,-5.69005012512,WFD
2384,119.151390076,-5.69005012512,WFDNE
2385,335.151367188,-5.68999576569,WFD
2386,24.8486385345,-5.68999576569,WFDNE
2387,259.994781494,-5.41995286942,WFD
2388,100.005210876,-5.41995286942,WFD
2389,187.994781494,-5.41989707947,WFD
2390,172.005218506,-5.41989707947,WFD
2391,331.994750977,-5.41989707947,WFD
2392,28.0052471161,-5.41989707947,WFD
2393,244.005187988,-5.41989707947,WFD
2394,115.994804382,-5.41989707947,WFD
2395,316.005249023,-5.41989612579,WFD
2396,43.9947547913,-5.41989612579,WFD
2397,184.811477661,-5.20859909058,WFD
2398,175.188522339,-5.20859909058,WFD
2399,247.188537598,-5.2085981369,WFD
2400,112.811462402,-5.2085981369,WFD
2401,256.811462402,-5.2085981369,WFD
2402,103.188545227,-5.2085981369,WFD
2403,328.811431885,-5.20859718323,WFD
2404,31.1885738373,-5.20859718323,WFD
2405,319.188598633,-5.20853710175,WFD
2406,40.8114128113,-5.20853710175,WFD
2407,181.606643677,-5.090321064,GPWFDNE
2408,178.393356323,-5.090321064,WFD
2409,250.393371582,-5.090321064,WFD
2410,109.606628418,-5.090321064,WFD
2411,325.6065979,-5.09032011032,WFD
2412,34.3933982849,-5.09032011032,DDWFDNE
2413,253.6065979,-5.09031820297,WFDNE
2414,106.393409729,-5.09031820297,WFD
2415,322.3934021,-5.09031677246,WFD
2416,37.6066093445,-5.09031677246,WFD
2417,286.439849854,-4.80938386917,GPWFD
2418,73.5601501465,-4.80938386917,WFD
2419,214.43989563,-4.8093829155,WFD
2420,145.56010437,-4.8093829155,WFD
2421,217.560119629,-4.8093829155,GPWFD
2422,142.439880371,-4.8093829155,WFD
2423,289.560119629,-4.80938100815,WFDSE
2424,70.4398803711,-4.80938100815,WFDSE
2425,358.439880371,-4.80938005447,WFDNESE
2426,1.56011903286,-4.80938005447,WFDNESE
2427,355.322021484,-4.7286028862,GPWFDNESE
2428,4.67798900604,-4.7286028862,GPWFDNESE
2429,283.321990967,-4.7286028862,GPWFDNESE
2430,76.6780014038,-4.7286028862,GPWFDNESE
2431,220.677947998,-4.72860097885,GPWFDNESE
2432,139.322052002,-4.72860097885,GPWFDNESE
2433,292.677978516,-4.72860097885,GPWFDNESE
2434,67.3220367432,-4.72860097885,GPWFDNESE
2435,211.322006226,-4.7285990715,GPWFDNESE
2436,148.677993774,-4.7285990715,GPWFDNESE
2437,223.79019165,-4.57695293427,GPWFDSE
2438,136.20980835,-4.57695293427,WFDSE
2439,352.20980835,-4.57695198059,WFD
2440,7.79020404816,-4.57695198059,WFD
2441,208.20980835,-4.57690000534,WFDSE
2442,151.79019165,-4.57690000534,WFDSE
2443,295.790161133,-4.57689905167,WFDSE
2444,64.2098388672,-4.57689905167,WFDSE
2445,280.20980835,-4.57689714432,GPWFDSE
2446,79.7901916504,-4.57689714432,WFDSE
2447,277.103302002,-4.37034893036,GPWFD
2448,82.896697998,-4.37034893036,WFD
2449,349.103302002,-4.37034797668,WFD
2450,10.8966913223,-4.37034797668,WFD
2451,205.103302002,-4.37034797668,WFD
2452,154.896697998,-4.37034797668,GPWFD
2453,226.896697998,-4.37034702301,GPWFD
2454,133.103302002,-4.37034702301,WFD
2455,298.896697998,-4.37034606934,WFD
2456,61.103302002,-4.37034606934,WFD
2457,201.999053955,-4.12680101395,WFDSE
2458,158.000946045,-4.12680101395,WFDSE
2459,302.000915527,-4.12680006027,WFDSE
2460,57.999080658,-4.12680006027,WFDSE
2461,230.000976562,-4.12674379349,GPWFDSE
2462,129.999023438,-4.12674379349,WFDSE
2463,345.999023438,-4.12674283981,WFDSE
2464,14.0009670258,-4.12674283981,WFDSE
2465,273.999053955,-4.12674283981,GPWFDSE
2466,86.0009613037,-4.12674283981,WFDSE
2467,270.891174316,-3.86374807358,WFD
2468,89.1088256836,-3.86374807358,WFD
2469,342.891174316,-3.86374807358,WFD
2470,17.1088371277,-3.86374807358,WFD
2471,305.108825684,-3.86374592781,WFD
2472,54.8911857605,-3.86374592781,WFD
2473,198.891189575,-3.86374497414,WFD
2474,161.108810425,-3.86374497414,WFD
2475,233.108795166,-3.86368894577,WFD
2476,126.891204834,-3.86368894577,WFD
2477,267.774230957,-3.59578108788,WFD
2478,92.2257843018,-3.59578108788,WFD
2479,236.225784302,-3.59578108788,WFD
2480,123.774215698,-3.59578108788,WFD
2481,195.774215698,-3.59577894211,WFD
2482,164.225784302,-3.59577894211,WFD
2483,339.774200439,-3.59572291374,GPWFD
2484,20.2257957458,-3.59572291374,WFD
2485,308.225799561,-3.59572196007,WFD
2486,51.7742118835,-3.59572196007,WFD
2487,336.653778076,-3.31756091118,WFD
2488,23.3462200165,-3.31756091118,WFD
2489,264.653808594,-3.31756091118,WFD
2490,95.3461837769,-3.31756091118,WFD
2491,192.653839111,-3.31756091118,WFD
2492,167.346160889,-3.31756091118,WFD
2493,239.346206665,-3.3175599575,WFD
2494,120.653800964,-3.3175599575,WFD
2495,311.346191406,-3.3175599575,WFDNE
2496,48.6538238525,-3.3175599575,WFD
2497,314.481781006,-3.05554294586,WFD
2498,45.5182304382,-3.05554294586,WFD
2499,242.481765747,-3.05554294586,GPWFD
2500,117.518234253,-3.05554294586,WFD
2501,261.518280029,-3.05554199219,WFD
2502,98.4817123413,-3.05554199219,WFD
2503,333.518249512,-3.05554199219,GPWFD
2504,26.4817581177,-3.05554199219,WFD
2505,189.518264771,-3.05554199219,WFD
2506,170.481735229,-3.05554199219,WFD
2507,330.362365723,-2.83649897575,WFD
2508,29.6376457214,-2.83649897575,WFDNE
2509,186.36239624,-2.83649802208,WFD
2510,173.63760376,-2.83649802208,WFD
2511,245.637634277,-2.83649611473,WFD
2512,114.362373352,-2.83649611473,WFD
2513,258.362365723,-2.83644008636,WFD
2514,101.637626648,-2.83644008636,WFD
2515,317.637634277,-2.83643889427,WFD
2516,42.3623733521,-2.83643889427,WFD
2517,248.812713623,-2.6880440712,WFD
2518,111.187286377,-2.6880440712,WFD
2519,39.1872787476,-2.6880440712,WFD
2520,320.812805176,-2.68804311752,WFD
2521,255.187225342,-2.68804192543,WFD
2522,104.812767029,-2.68804192543,WFD
2523,183.187240601,-2.68804192543,WFD
2524,176.812759399,-2.68804192543,GPWFD
2525,327.187255859,-2.68798708916,WFD
2526,32.8127593994,-2.68798708916,WFD
2527,252.000015259,-2.63510203362,WFDSE
2528,107.999984741,-2.63510203362,GPWFDSE
2529,323.999969482,-2.63504600525,GPWFD
2530,36.0000305176,-2.63504600525,WFDSE
2531,180.0,-2.6350440979,WFDSE
2532,287.999969482,-2.30809688568,GPWFD
2533,72.0000152588,-2.30809688568,WFD
2534,215.999969482,-2.30809688568,GPWFD
2535,144.000030518,-2.30809688568,WFD
2536,0.0,-2.30803894997,WFD
2537,284.858001709,-2.26474690437,GPWFD
2538,75.141998291,-2.26474690437,WFD
2539,291.141998291,-2.26474690437,GPWFD
2540,68.8579940796,-2.26474690437,WFD
2541,219.142028809,-2.2647459507,WFD
2542,140.857971191,-2.2647459507,WFD
2543,356.858001709,-2.26468992233,WFDNE
2544,3.14200210571,-2.26468992233,WFD
2545,212.85798645,-2.26468896866,WFD
2546,147.14201355,-2.26468896866,WFD
2547,209.72253418,-2.14101195335,WFD
2548,150.27746582,-2.14101195335,WFD
2549,281.722564697,-2.14101195335,GPWFDSE
2550,78.2774353027,-2.14101195335,WFDSE
2551,222.277481079,-2.14101195335,WFD
2552,137.722518921,-2.14101195335,WFD
2553,294.27746582,-2.14101004601,GPWFDSE
2554,65.7225341797,-2.14101004601,WFDSE
2555,353.72253418,-2.14095401764,WFDSE
2556,6.27746391296,-2.14095401764,WFDSE
2557,225.402832031,-1.95318996906,WFD
2558,134.597167969,-1.95318996906,GPWFD
2559,278.597198486,-1.95313298702,GPWFD
2560,81.4028091431,-1.95313298702,WFD
2561,206.597122192,-1.95313298702,WFD
2562,153.402877808,-1.95313298702,GPWFD
2563,350.597167969,-1.95313298702,WFD
2564,9.40284156799,-1.95313298702,WFD
2565,297.402862549,-1.95313203335,GPWFD
2566,62.5971336365,-1.95313203335,WFD
2567,203.481048584,-1.72102296352,WFDNE
2568,156.518951416,-1.72102296352,WFDNE
2569,275.481079102,-1.72102296352,GPWFD
2570,84.5189208984,-1.72102296352,WFDNE
2571,347.481079102,-1.72096598148,WFD
2572,12.518910408,-1.72096598148,WFDNE
2573,300.518920898,-1.72096502781,GPWFD
2574,59.4810714722,-1.72096502781,WFDNE
2575,228.518936157,-1.72096502781,WFD
2576,131.481063843,-1.72096502781,WFDNE
2577,272.370178223,-1.46412396431,WFD
2578,87.6298294067,-1.46412396431,GPWFDNE
2579,231.629837036,-1.46412396431,WFDNE
2580,128.370162964,-1.46412396431,WFDNE
