,name,ra,dec,amaj,amin,phi
1129,4FGL J0824.7+5552 ,126.1977,55.8816,0.0383,0.0361,-71.13
1130,4FGL J0824.9+3915 ,126.2361,39.2574,0.0411,0.0385,-42.65
1131,4FGL J0825.8+0309 ,126.4567,3.1656,0.0363,0.0308,-6.95
1132,4FGL J0825.9-3218 ,126.4796,-32.3075,0.0707,0.0641,-25.56
1133,4FGL J0825.9-2230 ,126.4991,-22.5055,0.0121,0.012,-22.12
1134,4FGL J0826.1-5053 ,126.5257,-50.8991,0.0537,0.0459,-48.7
1135,4FGL J0826.4-6404 ,126.6229,-64.0758,0.0292,0.0247,59.06
1136,4FGL J0827.0-0708 ,126.7625,-7.1443,0.0371,0.0326,34.24
1137,4FGL J0827.0-4111c,126.768,-41.1858,0.0572,0.0464,-33.44
1138,4FGL J0827.8+5221 ,126.9611,52.3599,0.062,0.0567,-19.7
1139,4FGL J0828.3+4152 ,127.0877,41.879,0.0622,0.0469,42.46
1140,4FGL J0828.4-4444 ,127.105,-44.7362,0.0746,0.0696,-59.27
1141,4FGL J0829.0+1755 ,127.2747,17.9233,0.0548,0.0515,-66.19
1142,4FGL J0829.4+0857 ,127.3535,8.9562,0.0726,0.0614,-12.67
1143,4FGL J0829.6-1140 ,127.4245,-11.6823,0.0377,0.0339,-59.65
1144,4FGL J0829.7+5105 ,127.4324,51.0994,0.0658,0.0574,4.23
1145,4FGL J0829.7-5856 ,127.4393,-58.9426,0.0534,0.0474,-65.35
1146,4FGL J0830.0+5231 ,127.5111,52.5307,0.0481,0.0384,-60.43
1147,4FGL J0830.1-0946 ,127.5427,-9.7728,0.0506,0.0459,88.11
1148,4FGL J0830.8+2410 ,127.7015,24.1727,0.0278,0.0271,35.24
1149,4FGL J0831.5+1747 ,127.8868,17.7884,0.0577,0.0512,-44.13
1150,4FGL J0831.8+0429 ,127.9732,4.4941,0.0165,0.0161,-1.75
1151,4FGL J0832.4+4912 ,128.1078,49.2127,0.0499,0.0445,-3.22
1152,4FGL J0833.3-4342c,128.3398,-43.7136,0.0783,0.076,57.66
1153,4FGL J0833.4-0458 ,128.3651,-4.9696,0.076,0.0651,43.82
1154,4FGL J0833.9+4223 ,128.4759,42.3989,0.0568,0.0464,82.08
1155,4FGL J0835.3-4510 ,128.837,-45.1781,0.0077,0.0077,8.16
1156,4FGL J0835.7+0936 ,128.9474,9.6153,0.0597,0.0512,51.14
1157,4FGL J0836.6-6036 ,129.1688,-60.6022,0.0802,0.0755,-57.68
1158,4FGL J0837.3+1458 ,129.3461,14.9677,0.063,0.055,80.29
1159,4FGL J0838.7-2827 ,129.6906,-28.4583,0.031,0.0286,-58.63
1160,4FGL J0839.4+1803 ,129.8695,18.0606,0.052,0.0465,1.5
1161,4FGL J0839.7+3540 ,129.9315,35.6734,0.038,0.036,-10.92
1162,4FGL J0839.8+0105 ,129.9633,1.0877,0.0638,0.05,-82.22
1163,4FGL J0840.3-4544 ,130.0803,-45.7351,0.0709,0.0566,14.89
1164,4FGL J0840.8+1317 ,130.2218,13.2871,0.0719,0.0686,32.51
1165,4FGL J0841.3-3554 ,130.3406,-35.9041,0.0204,0.0191,13.96
1166,4FGL J0841.3+7053 ,130.3418,70.8887,0.0203,0.0196,47.51
1167,4FGL J0842.3-6053 ,130.5979,-60.8919,0.0341,0.0311,29.53
1168,4FGL J0842.5+0251 ,130.6331,2.8662,0.0764,0.0526,-47.59
1169,4FGL J0842.7+6656 ,130.6936,66.9451,0.0424,0.0387,-19.67
1170,4FGL J0843.3+6712 ,130.8481,67.2162,0.0305,0.0276,32.99
1171,4FGL J0844.2+5312 ,131.0509,53.2141,0.026,0.0241,51.34
1172,4FGL J0844.9-5458 ,131.2478,-54.9721,0.0193,0.0183,-74.12
1173,4FGL J0845.4+0442 ,131.3504,4.7147,0.0776,0.0721,42.82
1174,4FGL J0845.7-5556 ,131.4473,-55.949,0.0357,0.0343,56.57
1175,4FGL J0846.6-4747 ,131.6711,-47.7913,0.0549,0.0536,85.68
1176,4FGL J0847.0-2336 ,131.7567,-23.6141,0.0214,0.0194,-20.92
1177,4FGL J0847.1-5954 ,131.7786,-59.901,0.0424,0.0404,-30.6
1178,4FGL J0847.2+1134 ,131.8119,11.5692,0.0234,0.0228,-36.28
1179,4FGL J0847.9-0702 ,131.9945,-7.0434,0.0448,0.0431,-69.24
1180,4FGL J0848.7+0508 ,132.1809,5.1409,0.036,0.035,56.75
1181,4FGL J0848.7+7017 ,132.1811,70.2953,0.0385,0.0339,-76.97
1182,4FGL J0849.1+6607 ,132.2751,66.1204,0.0237,0.0226,-54.81
1183,4FGL J0849.4-2911 ,132.3511,-29.1863,0.0519,0.0375,-77.62
1184,4FGL J0849.5+0456 ,132.3817,4.9481,0.0411,0.0341,-0.66
1185,4FGL J0849.8-3541 ,132.4516,-35.6877,0.0338,0.0302,-46.97
1186,4FGL J0850.0+4855 ,132.5083,48.9217,0.0178,0.0176,-58.01
1187,4FGL J0850.0+5108 ,132.5126,51.1414,0.0186,0.018,-76.95
1188,4FGL J0850.1-1212 ,132.5412,-12.2121,0.0211,0.0203,86.16
1189,4FGL J0850.5+3455 ,132.6378,34.9285,0.0385,0.0364,-39.93
1190,4FGL J0851.5+5528 ,132.8805,55.4794,0.0361,0.0319,44.9
1191,4FGL J0852.5-5755 ,133.1418,-57.9304,0.0276,0.0268,64.67
1192,4FGL J0852.5-3123 ,133.1491,-31.3992,0.0337,0.0298,-70.24
1193,4FGL J0853.1-3657 ,133.2934,-36.9565,0.0262,0.0254,0.13
1194,4FGL J0854.0+2753 ,133.5155,27.884,0.0448,0.0417,74.71
1195,4FGL J0854.3+4408 ,133.5932,44.1494,0.0402,0.0342,56.53
1196,4FGL J0854.8-4504 ,133.7035,-45.0722,0.0278,0.0257,30.98
1197,4FGL J0854.8+2006 ,133.7071,20.1159,0.0122,0.0121,-13.8
1198,4FGL J0856.4-5309 ,134.1229,-53.1638,0.0532,0.0474,43.9
1199,4FGL J0856.6-1105 ,134.1696,-11.0993,0.0176,0.0171,-24.2
1200,4FGL J0856.8+2056 ,134.2003,20.9461,0.0334,0.0311,86.82
1201,4FGL J0857.9-1949 ,134.4911,-19.8175,0.0478,0.0424,-68.55
1202,4FGL J0858.0-3130 ,134.5063,-31.5076,0.0347,0.032,-83.54
1203,4FGL J0859.2-4729 ,134.8042,-47.4883,0.0795,0.0626,21.49
1204,4FGL J0859.4+6218 ,134.8656,62.302,0.0513,0.0478,70.2
1205,4FGL J0859.4+8345 ,134.867,83.7558,0.0651,0.0549,-20.66
1206,4FGL J0859.8+0053 ,134.9543,0.8987,0.0833,0.0612,47.75
1207,4FGL J0900.7-1243 ,135.1751,-12.7201,0.0457,0.0449,-35.58
1208,4FGL J0901.5+6711 ,135.3906,67.196,0.0609,0.0467,-33.61
1209,4FGL J0902.4+2051 ,135.6172,20.8503,0.0208,0.0198,1.14
1210,4FGL J0902.5-4727 ,135.6393,-47.4536,0.0806,0.0671,-74.2
1211,4FGL J0903.1+4652 ,135.795,46.8688,0.0388,0.0367,-89.26
1212,4FGL J0903.5+4057 ,135.8994,40.9621,0.056,0.0512,-6.98
1213,4FGL J0904.5-3513 ,136.1404,-35.2308,0.0413,0.0374,-33.62
1214,4FGL J0904.9-5734 ,136.2315,-57.5833,0.0162,0.015,-29.21
1215,4FGL J0905.6+1358 ,136.4017,13.975,0.0197,0.0183,72.68
1216,4FGL J0906.1-1011 ,136.5361,-10.1945,0.0603,0.0531,72.02
1217,4FGL J0906.2-5337 ,136.5518,-53.6232,0.0545,0.0466,-78.58
1218,4FGL J0906.2-1707 ,136.5716,-17.1255,0.0675,0.0566,-51.31
1219,4FGL J0906.3-0905 ,136.5827,-9.0925,0.0353,0.0315,-54.0
1220,4FGL J0908.9+2311 ,137.2412,23.1944,0.0258,0.0236,-79.08
1221,4FGL J0909.1+0121 ,137.2967,1.3557,0.0224,0.0219,22.53
1222,4FGL J0909.6+0159 ,137.4222,1.9917,0.0324,0.0271,-71.82
1223,4FGL J0909.7-0230 ,137.4464,-2.5143,0.0247,0.0238,69.41
1224,4FGL J0910.1-1816 ,137.5335,-18.2684,0.07,0.0567,-35.2
1225,4FGL J0910.6+3329 ,137.6511,33.491,0.0182,0.0178,41.82
1226,4FGL J0910.6+2247 ,137.6743,22.7978,0.0634,0.0578,80.97
1227,4FGL J0910.8+3859 ,137.7091,38.9999,0.0448,0.0389,2.85
1228,4FGL J0911.0-5047 ,137.7507,-50.7966,0.0685,0.0597,65.22
1229,4FGL J0911.6-4738c,137.9166,-47.6403,0.0686,0.0674,63.14
1230,4FGL J0912.1-6449 ,138.0481,-64.8244,0.0549,0.0528,-19.69
1231,4FGL J0912.2+4127 ,138.0559,41.4563,0.0399,0.0371,-83.3
1232,4FGL J0912.2+2800 ,138.069,28.0164,0.0542,0.0483,-64.45
1233,4FGL J0912.5+1556 ,138.137,15.934,0.038,0.0349,59.5
1234,4FGL J0912.9-2102 ,138.2274,-21.0446,0.0214,0.0197,-84.07
1235,4FGL J0913.3+8133 ,138.3463,81.5661,0.0449,0.0358,-22.45
1236,4FGL J0914.5+6845 ,138.6465,68.7514,0.0658,0.0477,42.26
1237,4FGL J0914.8+5846 ,138.7025,58.7701,0.0776,0.0678,2.3
1238,4FGL J0915.4-3027 ,138.875,-30.4642,0.0601,0.0561,10.47
1239,4FGL J0915.9+2933 ,138.9862,29.553,0.0152,0.0147,-64.59
1240,4FGL J0916.7+3856 ,139.1898,38.9479,0.0398,0.0383,59.7
1241,4FGL J0916.7+5238 ,139.1906,52.6454,0.0421,0.0353,-5.48
1242,4FGL J0916.9+7756 ,139.2391,77.9358,0.0678,0.0622,-50.36
1243,4FGL J0917.3-0342 ,139.3339,-3.7035,0.0757,0.0603,-20.99
1244,4FGL J0918.9-0625 ,139.7281,-6.4178,0.0812,0.0767,78.67
1245,4FGL J0919.3+6607 ,139.8421,66.1272,0.0665,0.0617,-77.52
1246,4FGL J0919.3-2202 ,139.8482,-22.0472,0.063,0.0506,51.5
1247,4FGL J0919.5-6203 ,139.8875,-62.0612,0.0724,0.0597,40.8
1248,4FGL J0920.3-0443 ,140.1,-4.7311,0.0793,0.0696,71.14
1249,4FGL J0920.9+4441 ,140.2291,44.699,0.016,0.0159,54.11
1250,4FGL J0920.9-2256 ,140.2355,-22.947,0.0421,0.0387,-42.49
1251,4FGL J0921.6+6216 ,140.4185,62.2708,0.0263,0.0258,83.36
1252,4FGL J0921.7+2336 ,140.446,23.6022,0.0345,0.0299,48.65
1253,4FGL J0922.4-0528 ,140.6123,-5.4747,0.0359,0.0338,-54.55
1254,4FGL J0922.6+4454 ,140.6588,44.9131,0.0703,0.064,14.49
1255,4FGL J0922.6+0434 ,140.6669,4.5781,0.0804,0.0725,-22.37
1256,4FGL J0922.7-3959 ,140.6918,-39.9867,0.0492,0.0472,65.46
1257,4FGL J0923.5+3852 ,140.885,38.8743,0.0704,0.0641,-17.62
1258,4FGL J0923.5+4125 ,140.8949,41.4283,0.0338,0.0315,21.85
1259,4FGL J0924.0+2816 ,141.0049,28.2755,0.0549,0.0457,-58.08
1260,4FGL J0925.7+5959 ,141.4344,59.989,0.0452,0.0398,-58.02
1261,4FGL J0925.7+3126 ,141.4454,31.447,0.0407,0.0391,89.69
1262,4FGL J0926.4+5412 ,141.6003,54.2081,0.07,0.0535,-59.5
1263,4FGL J0928.1-2035 ,142.0478,-20.5973,0.0552,0.0501,88.47
1264,4FGL J0928.4-5256 ,142.1089,-52.9371,0.0529,0.0503,16.83
1265,4FGL J0928.5+4048 ,142.1451,40.814,0.0581,0.0513,-38.76
1266,4FGL J0928.7-3529 ,142.1945,-35.4924,0.0743,0.055,-61.35
1267,4FGL J0929.3+5014 ,142.3265,50.2352,0.022,0.021,-73.87
1268,4FGL J0929.3-4110 ,142.3345,-41.1833,0.0393,0.0358,-83.24
1269,4FGL J0930.3+8612 ,142.5994,86.2021,0.0242,0.0234,82.33
1270,4FGL J0930.5+4951 ,142.6254,49.8577,0.0456,0.0385,-58.2
1271,4FGL J0930.5+5132 ,142.6325,51.5438,0.0591,0.0535,47.1
1272,4FGL J0930.9-3030 ,142.7308,-30.5073,0.0474,0.0399,51.35
1273,4FGL J0930.9-1015 ,142.7404,-10.2565,0.0821,0.0782,-77.33
1274,4FGL J0931.2-8533 ,142.8176,-85.5626,0.0586,0.0516,6.4
1275,4FGL J0931.2-1906 ,142.8242,-19.1157,0.0697,0.0609,-8.87
1276,4FGL J0931.4-3559 ,142.8531,-35.9974,0.0447,0.0414,22.1
1277,4FGL J0931.9+6737 ,142.9845,67.6213,0.034,0.0306,-47.28
1278,4FGL J0932.6+5306 ,143.159,53.1008,0.0421,0.0395,59.98
1279,4FGL J0932.7+1041 ,143.1802,10.6903,0.0662,0.0506,-0.77
1280,4FGL J0933.5-5240 ,143.3964,-52.6753,0.0438,0.0368,5.22
1281,4FGL J0933.8-6232 ,143.475,-62.5499,0.0207,0.0205,84.27
1282,4FGL J0934.3+3926 ,143.5861,39.4365,0.0569,0.0541,87.96
1283,4FGL J0934.5-1720 ,143.6278,-17.3388,0.065,0.0606,-47.82
1284,4FGL J0935.3-1736 ,143.8272,-17.6076,0.0361,0.0351,-65.33
1285,4FGL J0935.3+0901 ,143.8326,9.0305,0.0727,0.0659,-11.04
1286,4FGL J0935.5+1152 ,143.8887,11.8814,0.0668,0.0548,-31.39
1287,4FGL J0936.3-2111 ,144.091,-21.1974,0.0564,0.0462,38.32
1288,4FGL J0936.5+1847 ,144.1346,18.7976,0.0691,0.0547,-71.48
1289,4FGL J0937.1+5008 ,144.2969,50.1437,0.057,0.0499,-45.61
1290,4FGL J0937.6-3358 ,144.4138,-33.9785,0.068,0.0617,-34.35
1291,4FGL J0937.9-1434 ,144.4751,-14.5706,0.0365,0.0332,61.09
1292,4FGL J0938.9-6403 ,144.747,-64.0518,0.0641,0.0549,-84.75
1293,4FGL J0939.3-1732 ,144.836,-17.5418,0.0581,0.0432,64.47
1294,4FGL J0940.0-2828 ,145.0116,-28.4803,0.0492,0.0448,61.05
1295,4FGL J0940.3-7610 ,145.0989,-76.1794,0.0444,0.0408,-32.23
1296,4FGL J0940.4+6148 ,145.1207,61.8156,0.0322,0.0295,14.11
1297,4FGL J0940.9-1335 ,145.2438,-13.5891,0.0401,0.037,-20.57
1298,4FGL J0941.1-5429 ,145.2831,-54.4873,0.0364,0.0337,35.97
1299,4FGL J0941.9+2724 ,145.4936,27.4136,0.0527,0.0515,44.54
1300,4FGL J0942.3+2842 ,145.5806,28.7091,0.0714,0.0489,40.62
1301,4FGL J0942.3-0800 ,145.5856,-8.0076,0.0323,0.0312,-69.63
1302,4FGL J0942.7-2028 ,145.6904,-20.4752,0.0664,0.0571,-19.08
1303,4FGL J0944.6+5729 ,146.1738,57.4955,0.0536,0.0532,-64.64
1304,4FGL J0944.7-5124 ,146.1862,-51.4094,0.0563,0.0427,-62.0
1305,4FGL J0945.7+5759 ,146.432,57.9871,0.0436,0.0418,-38.81
1306,4FGL J0946.2+0104 ,146.5672,1.0701,0.0446,0.0425,-4.44
1307,4FGL J0946.6+1016 ,146.6613,10.277,0.0245,0.0238,-19.94
1308,4FGL J0947.1-2541 ,146.7813,-25.6839,0.0268,0.0229,-65.27
1309,4FGL J0947.6+2215 ,146.9042,22.2601,0.0601,0.0543,-30.39
1310,4FGL J0947.9+1121 ,146.9914,11.3629,0.0473,0.0444,-9.31
1311,4FGL J0948.9+0022 ,147.2443,0.3717,0.0244,0.0235,71.35
1312,4FGL J0949.7+5819 ,147.4368,58.3283,0.0638,0.0597,-45.06
1313,4FGL J0950.2+0615 ,147.5596,6.2583,0.0478,0.0418,63.01
1314,4FGL J0950.2+4553 ,147.5649,45.8863,0.0273,0.026,69.08
1315,4FGL J0952.1-0607 ,148.0477,-6.129,0.0597,0.0584,-2.38
1316,4FGL J0952.2+7503 ,148.0627,75.0555,0.0303,0.0281,-12.53
1317,4FGL J0952.8+0712 ,148.2194,7.2141,0.0509,0.0427,31.95
1318,4FGL J0953.0-0840 ,148.2628,-8.6695,0.0151,0.0145,-4.94
1319,4FGL J0953.4-7659 ,148.3669,-76.9933,0.0502,0.0437,51.05
1320,4FGL J0953.6-1509 ,148.4055,-15.1549,0.0349,0.0334,-66.94
1321,4FGL J0954.2+4913 ,148.5534,49.2248,0.0441,0.0322,78.15
1322,4FGL J0954.2-2520 ,148.5681,-25.3384,0.0487,0.0415,-54.89
1323,4FGL J0955.1+3551 ,148.7816,35.8584,0.066,0.0641,-47.66
1324,4FGL J0955.3-3949 ,148.8467,-39.8206,0.0381,0.0353,-9.13
1325,4FGL J0955.4-6151 ,148.8667,-61.8559,0.0448,0.0383,-5.53
1326,4FGL J0955.7+6940 ,148.947,69.6671,0.022,0.0203,-40.31
1327,4FGL J0956.0+3936 ,149.008,39.6055,0.0646,0.0589,23.68
1328,4FGL J0956.5-0958 ,149.1351,-9.9685,0.0579,0.0549,3.27
1329,4FGL J0956.7+2516 ,149.1761,25.2817,0.0453,0.0417,82.92
1330,4FGL J0957.3-1348 ,149.3314,-13.8141,0.0534,0.0472,-28.14
1331,4FGL J0957.6+5523 ,149.4161,55.3838,0.009,0.009,83.82
1332,4FGL J0957.8+3423 ,149.4707,34.3975,0.0547,0.0524,11.55
1333,4FGL J0958.0+4728 ,149.509,47.4675,0.0785,0.0704,-72.76
1334,4FGL J0958.0-0319 ,149.5102,-3.3258,0.0588,0.0538,31.18
1335,4FGL J0958.1-6753 ,149.5343,-67.8936,0.055,0.0461,61.27
1336,4FGL J0958.3-2656 ,149.5903,-26.935,0.0791,0.0618,57.42
1337,4FGL J0958.4-2441 ,149.6073,-24.6867,0.0571,0.0501,40.35
1338,4FGL J0958.7+6534 ,149.6897,65.5678,0.0131,0.0128,-72.33
1339,4FGL J0958.8+7039 ,149.707,70.6576,0.0566,0.0531,-59.37
1340,4FGL J1001.1+2911 ,150.2938,29.188,0.0338,0.0312,-71.67
1341,4FGL J1001.3-2040 ,150.3285,-20.6703,0.0575,0.0545,-84.64
1342,4FGL J1002.5+2215 ,150.6482,22.2598,0.0417,0.0364,77.35
1343,4FGL J1003.4+0205 ,150.8627,2.0877,0.0549,0.0543,-32.54
1344,4FGL J1003.6-2137 ,150.9111,-21.631,0.0739,0.054,24.71
1345,4FGL J1003.6+2605 ,150.912,26.0988,0.0794,0.0616,-76.1
1346,4FGL J1003.7+7049 ,150.9426,70.8205,0.0476,0.0433,44.33
1347,4FGL J1004.8-5250 ,151.2232,-52.8414,0.0724,0.0643,-47.02
1348,4FGL J1006.5+6440 ,151.6251,64.6762,0.0599,0.0489,35.77
1349,4FGL J1006.7-2159 ,151.6931,-21.991,0.0273,0.0251,-87.6
1350,4FGL J1006.9-2806 ,151.7477,-28.1024,0.0663,0.0611,16.92
1351,4FGL J1007.0+3455 ,151.7602,34.9213,0.0425,0.0366,8.92
1352,4FGL J1007.6-3332 ,151.9117,-33.5432,0.0348,0.0313,-71.24
1353,4FGL J1007.8-4514 ,151.9528,-45.235,0.0655,0.0439,-76.75
1354,4FGL J1008.0+0620 ,152.0136,6.3475,0.0263,0.0242,-32.34
1355,4FGL J1008.0+0028 ,152.0207,0.4791,0.061,0.0593,-51.36
1356,4FGL J1008.1+4706 ,152.0359,47.112,0.0539,0.0441,25.73
1357,4FGL J1008.7-2909 ,152.1989,-29.1559,0.0748,0.0716,15.7
1358,4FGL J1008.8-3139 ,152.2059,-31.6612,0.0546,0.05,-15.86
1359,4FGL J1010.0+1416 ,152.5172,14.2683,0.0811,0.0683,3.24
1360,4FGL J1010.2-3119 ,152.5716,-31.3207,0.0193,0.0181,55.33
1361,4FGL J1012.1-4235 ,153.0499,-42.5893,0.0387,0.0341,-65.15
1362,4FGL J1012.3+0629 ,153.0813,6.4959,0.0355,0.032,-36.06
1363,4FGL J1012.7+4228 ,153.1939,42.4823,0.035,0.033,-17.41
1364,4FGL J1012.7+2439 ,153.1989,24.6638,0.024,0.0222,-77.92
1365,4FGL J1013.4-4006 ,153.3688,-40.1079,0.0436,0.0408,60.44
1366,4FGL J1014.3+4112 ,153.5908,41.2083,0.0673,0.0609,45.39
1367,4FGL J1014.9-4508 ,153.7325,-45.143,0.0522,0.0353,28.09
1368,4FGL J1015.0+4926 ,153.768,49.4336,0.0087,0.0086,22.09
1369,4FGL J1015.1-6353 ,153.7761,-63.8834,0.0798,0.0633,-40.16
1370,4FGL J1015.5-6030 ,153.897,-60.5024,0.0797,0.0667,89.87
1371,4FGL J1015.6+5553 ,153.9105,55.8893,0.0707,0.0614,-12.63
1372,4FGL J1016.0+0512 ,154.0093,5.2089,0.0203,0.0193,22.38
1373,4FGL J1016.1-4247 ,154.0399,-42.7854,0.0371,0.0333,19.04
1374,4FGL J1016.3-5857 ,154.0951,-58.9587,0.0191,0.0183,-85.74
1375,4FGL J1016.4+7703 ,154.1099,77.06,0.0628,0.0559,-62.44
1376,4FGL J1016.5-2650 ,154.1403,-26.8434,0.0608,0.0554,39.56
1377,4FGL J1017.4+2538 ,154.365,25.6428,0.0568,0.043,-14.01
1378,4FGL J1018.1+1905 ,154.548,19.0963,0.0377,0.0369,41.1
1379,4FGL J1018.3-3124 ,154.5913,-31.4032,0.0503,0.0421,-32.1
1380,4FGL J1018.4+3540 ,154.6072,35.6802,0.0584,0.0531,-56.61
1381,4FGL J1018.4+0528 ,154.6172,5.4702,0.0518,0.0456,73.74
1382,4FGL J1018.4+2210 ,154.6185,22.172,0.0391,0.0363,-13.13
1383,4FGL J1018.8+5913 ,154.7088,59.2301,0.0569,0.0468,86.74
1384,4FGL J1018.9-5856 ,154.7417,-58.9433,0.0121,0.0119,66.69
1385,4FGL J1019.3+5625 ,154.844,56.4189,0.0654,0.0615,-73.15
1386,4FGL J1019.7+6321 ,154.9263,63.3527,0.0386,0.0348,-41.68
1387,4FGL J1019.7+0511 ,154.9418,5.1905,0.0706,0.0599,-10.7
1388,4FGL J1019.8-5749 ,154.9668,-57.8279,0.0467,0.0407,-70.49
1389,4FGL J1020.7-3920 ,155.1891,-39.3342,0.0709,0.0624,-29.79
1390,4FGL J1021.1+1626 ,155.2862,16.4378,0.0542,0.0502,-65.99
1391,4FGL J1021.4+8021 ,155.363,80.352,0.0484,0.041,24.74
1392,4FGL J1021.8-6308 ,155.4708,-63.1469,0.0561,0.0511,-72.47
1393,4FGL J1021.9+5123 ,155.4937,51.3868,0.0824,0.071,60.44
1394,4FGL J1022.4-4231 ,155.6219,-42.5242,0.0565,0.0471,37.86
1395,4FGL J1022.7-0112 ,155.684,-1.2066,0.0272,0.0247,-38.28
1396,4FGL J1023.0-5745 ,155.7749,-57.7611,0.0141,0.0139,-89.22
1397,4FGL J1023.1+3949 ,155.7885,39.8226,0.0252,0.0231,-80.23
1398,4FGL J1023.7+0038 ,155.9446,0.6499,0.0256,0.0237,0.36
1399,4FGL J1023.8+3002 ,155.9608,30.0458,0.0556,0.0378,63.9
1400,4FGL J1023.8-4335 ,155.9725,-43.5951,0.0163,0.0161,42.68
1401,4FGL J1023.9-3236 ,155.9964,-32.6034,0.0395,0.0375,-2.35
1402,4FGL J1024.5-0719 ,156.1254,-7.3196,0.0504,0.0452,59.7
1403,4FGL J1024.5-5329 ,156.1299,-53.496,0.0625,0.0508,17.45
1404,4FGL J1024.5-4543 ,156.1479,-45.7311,0.0345,0.0295,54.83
1405,4FGL J1024.8+2332 ,156.2101,23.5462,0.0625,0.0519,-48.83
1406,4FGL J1026.2-5731 ,156.5683,-57.5316,0.0515,0.0473,60.54
1407,4FGL J1026.9+0608 ,156.7322,6.1431,0.0351,0.0342,54.75
1408,4FGL J1026.9-1749 ,156.7424,-17.8218,0.0195,0.0185,-38.54
1409,4FGL J1027.0-8542 ,156.7645,-85.7163,0.0184,0.0173,-51.78
1410,4FGL J1027.2+7427 ,156.8121,74.4524,0.0334,0.0302,62.06
1411,4FGL J1027.4-6324 ,156.8727,-63.4005,0.0718,0.0581,-23.08
1412,4FGL J1027.6+6317 ,156.9005,63.2902,0.0294,0.0286,13.41
1413,4FGL J1027.6+1828 ,156.9191,18.4815,0.0765,0.062,46.91
1414,4FGL J1027.6+8251 ,156.9227,82.8611,0.0509,0.0465,-79.97
1415,4FGL J1028.1-3550 ,157.0342,-35.8464,0.0673,0.0578,-80.8
1416,4FGL J1028.4-0234 ,157.1213,-2.5829,0.0753,0.0684,-45.4
1417,4FGL J1028.5-5819 ,157.1295,-58.3179,0.0104,0.0104,-76.79
1418,4FGL J1029.9+7335 ,157.48,73.5871,0.0728,0.065,77.45
1419,4FGL J1030.6-2028 ,157.6631,-20.4787,0.0309,0.0263,-59.31
1420,4FGL J1031.1+7442 ,157.7925,74.7019,0.0253,0.0239,-11.28
1421,4FGL J1031.3+5053 ,157.8454,50.8839,0.0175,0.0171,-63.5
1422,4FGL J1031.6+6019 ,157.9091,60.3178,0.0388,0.0343,-81.44
1423,4FGL J1031.8-2609 ,157.9531,-26.1623,0.0576,0.0574,-53.92
1424,4FGL J1032.6+3737 ,158.1734,37.6234,0.0312,0.0284,-64.14
1425,4FGL J1032.7+6624 ,158.1829,66.4061,0.0367,0.0306,-78.58
1426,4FGL J1033.1+4115 ,158.2752,41.262,0.0275,0.0269,67.26
1427,4FGL J1033.5-5035 ,158.381,-50.586,0.0267,0.0251,5.18
1428,4FGL J1033.7+3708 ,158.4301,37.1412,0.0502,0.0431,-13.79
1429,4FGL J1033.9+6050 ,158.4849,60.8493,0.012,0.012,25.55
1430,4FGL J1034.7-4645 ,158.6942,-46.7519,0.0695,0.047,-76.29
1431,4FGL J1035.3-2050 ,158.8291,-20.8446,0.0715,0.064,-8.73
1432,4FGL J1035.4-6720 ,158.8645,-67.338,0.0202,0.0192,-54.98
1433,4FGL J1036.5+1231 ,159.1479,12.5227,0.0711,0.0653,70.65
1434,4FGL J1036.5-8318 ,159.1499,-83.3125,0.0462,0.0421,52.58
1435,4FGL J1036.6-4349 ,159.1507,-43.8239,0.0525,0.0503,-53.13
1436,4FGL J1037.0-1954 ,159.272,-19.9048,0.0763,0.0638,-45.44
1437,4FGL J1037.4-2933 ,159.3564,-29.5568,0.0691,0.0665,-14.64
1438,4FGL J1037.7-2822 ,159.4274,-28.3816,0.0283,0.0268,61.03
1439,4FGL J1037.7+5711 ,159.4292,57.192,0.0122,0.0116,47.41
1440,4FGL J1038.2-2425 ,159.5588,-24.4239,0.0775,0.0673,-42.77
1441,4FGL J1038.8-5312 ,159.7129,-53.2069,0.0559,0.0516,-19.7
1442,4FGL J1039.6+0535 ,159.9102,5.5913,0.0356,0.0303,70.45
1443,4FGL J1039.9+7326 ,159.9978,73.4422,0.0644,0.0537,34.63
1444,4FGL J1040.5+0617 ,160.1495,6.2848,0.0249,0.024,-81.55
1445,4FGL J1041.0+1342 ,160.2665,13.7096,0.0464,0.0398,65.11
1446,4FGL J1041.1-1201 ,160.2892,-12.0323,0.047,0.0417,-16.75
1447,4FGL J1041.7+3902 ,160.4411,39.0426,0.0544,0.0472,-43.75
1448,4FGL J1041.9-0557 ,160.4774,-5.9528,0.0603,0.0432,-75.3
1449,4FGL J1042.1-4128 ,160.5439,-41.4792,0.035,0.0309,15.51
1450,4FGL J1042.9+0054 ,160.7267,0.9059,0.0828,0.0551,-59.51
1451,4FGL J1043.2+2408 ,160.8053,24.146,0.0337,0.0291,-71.16
1452,4FGL J1044.4-5737 ,161.1238,-57.6258,0.0144,0.0143,-53.41
1453,4FGL J1044.6+8053 ,161.1638,80.8941,0.0505,0.046,51.32
1454,4FGL J1045.1-5940 ,161.2774,-59.6822,0.0125,0.0124,-18.96
1455,4FGL J1045.3+2751 ,161.3406,27.8515,0.0739,0.0609,-53.0
